feedback_id,attendee_id,session_id,rating,comments
FB00471,ATT00471,5DC0AXXL,3,Interesting topic but needed more depth
FB00473,ATT00473,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00475,ATT00475,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
FB00477,ATT00477,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00478,ATT00478,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00479,ATT00479,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00480,ATT00480,5DC0AXXL,3,Nice presentation but too much theory
FB00481,ATT00481,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00484,ATT00484,5DC0AXXL,3,"Decent presentation, could be more interactive"
FB00486,ATT00486,5DC0AXXL,3,Nice presentation but too much theory
FB00487,ATT00487,5DC0AXXL,3,Good content but could use more real-world examples
FB00488,ATT00488,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00489,ATT00489,5DC0AXXL,3,Interesting topic but needed more depth
FB00490,ATT00490,5DC0AXXL,5,"Amazing content, perhaps add more time for questions"
FB00491,ATT00491,5DC0AXXL,3,Nice presentation but too much theory
FB00492,ATT00492,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00493,ATT00493,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00494,ATT00494,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
FB00496,ATT00496,5DC0AXXL,3,Would benefit from more Q&A time
FB00497,ATT00497,5DC0AXXL,5,"Excellent content, maybe add more advanced topics"
FB00498,ATT00498,5DC0AXXL,0,Could use more interactive elements
FB00499,ATT00499,5DC0AXXL,3,Solid content but slides need improvement
FB00500,ATT00500,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00501,ATT00501,5DC0AXXL,5,"Great presentation, could include more case studies"
FB00502,ATT00502,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00503,ATT00503,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00504,ATT00504,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00505,ATT00505,5DC0AXXL,3,Would benefit from more Q&A time
FB00506,ATT00506,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00507,ATT00507,5DC0AXXL,5,"Perfect pace, could include more industry examples"
FB00508,ATT00508,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00510,ATT00510,5DC0AXXL,3,Good content but could use more real-world examples
FB00513,ATT00513,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00514,ATT00514,5DC0AXXL,3,Solid content but slides need improvement
FB00515,ATT00515,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00517,ATT00517,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00518,ATT00518,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00519,ATT00519,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00520,ATT00520,5DC0AXXL,3,Interesting topic but needed more depth
FB00521,ATT00521,5DC0AXXL,2,Could use more interactive elements
FB00522,ATT00522,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00525,ATT00525,5DC0AXXL,3,Good content but could use more real-world examples
FB00526,ATT00526,5DC0AXXL,3,Would be better with more hands-on exercises
FB00528,ATT00528,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00529,ATT00529,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00530,ATT00530,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00532,ATT00532,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00533,ATT00533,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00534,ATT00534,5DC0AXXL,5,"Well structured, could add more interactive elements"
FB00535,ATT00535,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00536,ATT00536,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00537,ATT00537,5DC0AXXL,3,Solid content but slides need improvement
FB00538,ATT00538,5DC0AXXL,2,Content was too advanced for the target audience
FB00539,ATT00539,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00540,ATT00540,5DC0AXXL,3,Would benefit from more Q&A time
FB00541,ATT00541,5DC0AXXL,1,Could use more interactive elements
FB00542,ATT00542,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00543,ATT00543,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00544,ATT00544,5DC0AXXL,5,"Fantastic session, consider adding workshop elements"
FB00545,ATT00545,5DC0AXXL,5,"Amazing content, perhaps add more time for questions"
FB00546,ATT00546,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00547,ATT00547,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00548,ATT00548,5DC0AXXL,2,Content was too advanced for the target audience
FB00549,ATT00549,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00550,ATT00550,5DC0AXXL,5,"Great presentation, could include more case studies"
FB00551,ATT00551,5DC0AXXL,5,"Fantastic session, consider adding workshop elements"
FB00554,ATT00554,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00555,ATT00555,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00556,ATT00556,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00558,ATT00558,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00561,ATT00561,5DC0AXXL,5,"Perfect pace, could include more industry examples"
FB00562,ATT00562,5DC0AXXL,1,Technical issues disrupted the flow
FB00563,ATT00563,5DC0AXXL,3,Would be better with more hands-on exercises
FB00564,ATT00564,5DC0AXXL,3,Nice presentation but too much theory
FB00566,ATT00566,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00567,ATT00567,5DC0AXXL,3,Interesting topic but needed more depth
FB00568,ATT00568,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00569,ATT00569,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00570,ATT00570,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00572,ATT00572,5DC0AXXL,3,Would benefit from more Q&A time
FB00573,ATT00573,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00575,ATT00575,5DC0AXXL,2,Content was too advanced for the target audience
FB00576,ATT00576,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00577,ATT00577,5DC0AXXL,3,Good content but could use more real-world examples
FB00578,ATT00578,5DC0AXXL,3,"Decent presentation, could be more interactive"
FB00579,ATT00579,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00580,ATT00580,5DC0AXXL,3,"Decent presentation, could be more interactive"
FB00583,ATT00583,5DC0AXXL,3,Would benefit from more Q&A time
FB00584,ATT00584,5DC0AXXL,3,Interesting topic but needed more depth
FB00585,ATT00585,5DC0AXXL,2,Slides were hard to read
FB00586,ATT00586,5DC0AXXL,5,"Excellent content, maybe add more advanced topics"
FB00587,ATT00587,5DC0AXXL,5,"Great presentation, could include more case studies"
FB00589,ATT00589,5DC0AXXL,2,Needed more practical examples
FB00590,ATT00590,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00591,ATT00591,5DC0AXXL,5,"Great presentation, could include more case studies"
FB00592,ATT00592,5DC0AXXL,3,Would be better with more hands-on exercises
FB00593,ATT00593,5DC0AXXL,2,Content was too advanced for the target audience
FB00594,ATT00594,5DC0AXXL,1,Content was too advanced for the target audience
FB00595,ATT00595,5DC0AXXL,2,Could use more interactive elements
FB00598,ATT00598,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00600,ATT00600,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00602,ATT00602,5DC0AXXL,3,Interesting topic but needed more depth
FB00603,ATT00603,5DC0AXXL,3,Solid content but slides need improvement
FB00605,ATT00605,5DC0AXXL,3,Would be better with more hands-on exercises
FB00606,ATT00606,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00608,ATT00608,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
FB00609,ATT00609,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00610,ATT00610,5DC0AXXL,5,"Well structured, could add more interactive elements"
FB00611,ATT00611,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00612,ATT00612,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00613,ATT00613,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00614,ATT00614,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00615,ATT00615,5DC0AXXL,3,Nice presentation but too much theory
FB00616,ATT00616,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00617,ATT00617,5DC0AXXL,2,Content felt disorganized
FB00618,ATT00618,5DC0AXXL,5,"Fantastic session, consider adding workshop elements"
FB00620,ATT00620,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00621,ATT00621,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00623,ATT00623,5DC0AXXL,5,"Excellent content, maybe add more advanced topics"
FB00624,ATT00624,5DC0AXXL,2,Content was too advanced for the target audience
FB00625,ATT00625,5DC0AXXL,3,Would be better with more hands-on exercises
FB00626,ATT00626,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00627,ATT00627,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00629,ATT00629,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00631,ATT00631,5DC0AXXL,5,"Well structured, could add more interactive elements"
FB00633,ATT00633,5DC0AXXL,2,More code examples would be helpful
FB00634,ATT00634,5DC0AXXL,2,Slides were hard to read
FB00636,ATT00636,5DC0AXXL,5,"Great presentation, could include more case studies"
FB00637,ATT00637,5DC0AXXL,4,"Perfect pace, could include more industry examples"
FB00640,ATT00640,5DC0AXXL,3,Would benefit from more Q&A time
FB00641,ATT00641,5DC0AXXL,5,"Excellent content, maybe add more advanced topics"
FB00642,ATT00642,5DC0AXXL,3,Solid content but slides need improvement
FB00643,ATT00643,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00644,ATT00644,5DC0AXXL,2,Slides were hard to read
FB00645,ATT00645,5DC0AXXL,5,"Perfect pace, could include more industry examples"
FB00646,ATT00646,5DC0AXXL,3,Good content but could use more real-world examples
FB00647,ATT00647,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00649,ATT00649,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00650,ATT00650,5DC0AXXL,0,Needed more practical examples
FB00652,ATT00652,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00653,ATT00653,5DC0AXXL,2,Slides were hard to read
FB00654,ATT00654,5DC0AXXL,1,More code examples would be helpful
FB00656,ATT00656,5DC0AXXL,5,"Excellent content, maybe add more advanced topics"
FB00657,ATT00657,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00658,ATT00658,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
FB00660,ATT00660,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
FB00661,ATT00661,5DC0AXXL,5,"Amazing content, perhaps add more time for questions"
FB00662,ATT00662,5DC0AXXL,3,Good content but could use more real-world examples
FB00663,ATT00663,5DC0AXXL,2,The pace was too fast to follow
FB00664,ATT00664,5DC0AXXL,3,"Decent presentation, could be more interactive"
FB00665,ATT00665,5DC0AXXL,2,Could use more interactive elements
FB00666,ATT00666,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00667,ATT00667,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00668,ATT00668,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00670,ATT00670,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
FB00671,ATT00671,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00672,ATT00672,5DC0AXXL,2,More code examples would be helpful
FB00673,ATT00673,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00674,ATT00674,5DC0AXXL,5,"Perfect pace, could include more industry examples"
FB00676,ATT00676,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00677,ATT00677,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00678,ATT00678,5DC0AXXL,3,Good content but could use more real-world examples
FB00679,ATT00679,5DC0AXXL,3,Would benefit from more Q&A time
FB00681,ATT00681,5DC0AXXL,1,Needed more practical examples
FB00682,ATT00682,5DC0AXXL,5,"Very informative, would love more deep dives"
FB00683,ATT00683,5DC0AXXL,3,Good overview but could use more detailed explanations
FB00684,ATT00684,5DC0AXXL,4,"Excellent content, maybe add more advanced topics"
FB00686,ATT00686,5DC0AXXL,5,"Amazing content, perhaps add more time for questions"
FB00687,ATT00687,5DC0AXXL,3,Good content but could use more real-world examples
FB00689,ATT00689,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
FB00690,ATT00690,5DC0AXXL,3,Nice presentation but too much theory
FB00692,ATT00692,5DC0AXXL,2,Slides were hard to read
FB00693,ATT00693,5DC0AXXL,3,"Decent presentation, could be more interactive"
FB00694,ATT00694,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00695,ATT00695,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00696,ATT00696,5DC0AXXL,5,"Fantastic session, consider adding workshop elements"
FB00697,ATT00697,5DC0AXXL,5,"Well structured, could add more interactive elements"
FB00698,ATT00698,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00699,ATT00699,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00700,ATT00700,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00701,ATT00701,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00702,ATT00702,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00703,ATT00703,5DC0AXXL,3,Would benefit from more Q&A time
FB00705,ATT00705,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00706,ATT00706,5DC0AXXL,3,Solid content but slides need improvement
FB00707,ATT00707,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00710,ATT00710,5DC0AXXL,3,Solid content but slides need improvement
FB00711,ATT00711,5DC0AXXL,3,Good content but could use more real-world examples
FB00713,ATT00713,5DC0AXXL,5,"Well structured, could add more interactive elements"
FB00715,ATT00715,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00716,ATT00716,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00717,ATT00717,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00718,ATT00718,5DC0AXXL,2,More code examples would be helpful
FB00719,ATT00719,5DC0AXXL,5,"Well structured, could add more interactive elements"
FB00720,ATT00720,5DC0AXXL,5,"Fantastic session, consider adding workshop elements"
FB00722,ATT00722,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00723,ATT00723,5DC0AXXL,4,"Fantastic session, consider adding workshop elements"
FB00724,ATT00724,5DC0AXXL,5,"Amazing content, perhaps add more time for questions"
FB00727,ATT00727,5DC0AXXL,5,"Well structured, could add more interactive elements"
FB00728,ATT00728,5DC0AXXL,5,"Excellent content, maybe add more advanced topics"
FB00729,ATT00729,5DC0AXXL,5,"Great presentation, could include more case studies"
FB00730,ATT00730,5DC0AXXL,5,"Really enjoyed it, would love more technical details"
FB00731,ATT00731,5DC0AXXL,2,More code examples would be helpful
FB00732,ATT00732,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00733,ATT00733,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00734,ATT00734,5DC0AXXL,4,"Very informative, would love more deep dives"
FB00735,ATT00735,5DC0AXXL,4,"Great presentation, could include more case studies"
FB00736,ATT00736,5DC0AXXL,3,Solid content but slides need improvement
FB00737,ATT00737,5DC0AXXL,3,Nice presentation but too much theory
FB00738,ATT00738,5DC0AXXL,3,Solid content but slides need improvement
FB00741,ATT00741,5DC0AXXL,4,"Well structured, could add more interactive elements"
FB00742,ATT00742,5DC0AXXL,1,Slides were hard to read
FB00743,ATT00743,5DC0AXXL,2,Content felt disorganized
FB00744,ATT00744,5DC0AXXL,3,Nice presentation but too much theory
FB00746,ATT00746,5DC0AXXL,4,"Really enjoyed it, would love more technical details"
FB00747,ATT00747,5DC0AXXL,3,Would benefit from more Q&A time
FB00748,ATT00748,5DC0AXXL,4,"Amazing content, perhaps add more time for questions"
